68971|43|2|0|0|3.81|9273.19
68971|68|1|0|0|2.09|2846.61
69003|59|1|0|1|3.56|18679.28
69033|40|2|0|1|0.42|3288.62
69138|17|1|0|1|2.5|13926.73
69205|32|2|0|1|4.1|15826.54
69387|87|1|0|0|0.55|4619.6
69470|40|2|0|1|0.79|5856.47
69552|59|1|0|1|2.51|4626.56
69552|59|2|0|1|2.51|5086.65
69552|65|2|0|1|1.02|8881.25
69576|23|2|0|1|0.93|4738.59
69730|52|1|0|1|4.23|2453.79
69730|52|2|0|1|4.23|15929.4
69901|81|2|0|1|0.51|2397.97
69939|40|2|0|1|0.32|3608.05
70039|59|2|0|1|7.74|40069.75
70101|59|2|0|1|0.48|2135.41
70111|9|2|0|0|1.67|3520.11
70112|17|1|0|1|0.62|638.25
70172|40|2|0|1|1.92|13913.2
70224|17|2|0|1|0.09|761.48
70378|9|2|0|0|2.45|2108.03
70407|17|1|0|1|0.92|3736.2
70407|87|1|0|0|1.01|3275.15
70449|59|1|0|1|2.9|5789.42
70520|9|2|0|0|0.03|473.51
70598|59|1|0|1|0.83|3277.84
70598|92|1|0|0|2.21|5653.63
70604|81|2|0|1|1.24|9536.69
70620|59|1|0|1|0.85|737.43
70658|40|2|0|1|0.25|1777.96
70721|15|2|0|1|2.59|20709.13
70754|59|2|0|1|2.81|14212.17
71061|32|2|0|1|2.21|5375.94
71260|26|2|0|1|1.16|4430.64
71300|26|2|0|1|2.12|14961.28
71300|68|1|0|0|1.9|9033.67
71300|84|1|0|0|1.9|9212.11
71520|9|2|0|0|0.29|2139.21
71533|59|2|0|1|1.23|8492.51
71764|17|2|0|1|0.91|15046.11
71764|23|2|0|1|0.06|510.3
71764|32|2|0|1|2.81|14023.18
71764|87|2|0|0|1.68|13830.59
71764|94|2|0|0|6.1|11461.21
71788|59|2|0|1|0.3|2645.35
71833|94|2|0|0|1.03|3481.99
71993|81|2|0|1|1.28|15275.41
72027|4|2|1|1|2.76|6075.67
72124|32|2|0|1|0.94|9744.99
72130|81|2|0|1|4.33|19713.18
72175|59|1|0|1|0.43|1717.96
72252|17|1|0|1|0.42|425.14
72315|59|1|0|1|0.1|243.48
72387|59|2|0|1|0.39|3341.76
72495|17|2|0|1|3.29|21209.7
72495|40|2|0|1|2.86|16906.89
72583|59|1|0|1|0.88|3583.64
72803|26|2|0|1|3.38|41033.69
72803|40|2|0|1|1.35|10018.77
72803|59|2|0|1|2.59|18459.76
72803|94|2|0|0|0.8|4593.6
73332|32|2|0|1|0.6|1369.33
73443|17|1|0|1|0.64|3154.03
73443|17|2|0|1|0.64|4038.45
73540|59|2|0|1|0.32|2950.36
73580|59|1|0|1|0.63|818.41
73893|40|2|0|1|1.16|3409.61
74003|59|2|0|1|2.95|16703.9
74004|52|2|0|1|0.38|5184.1
74410|32|2|0|1|3.74|18877.2
74427|17|2|0|1|1.57|9045.65
74473|59|2|0|1|1.8|7767.69
74722|59|1|0|1|0.68|3757.59
74812|17|1|0|1|0.29|884.53
74974|15|1|0|1|0.3|332.31
75037|15|2|0|1|0.57|2758.49
75065|59|1|0|1|1.66|1770.2
75075|17|2|0|1|0.74|4806.22
75171|17|2|0|1|1.73|8659.43
75379|40|2|0|1|0.43|400.02
75402|59|1|0|1|0.39|1568.14
75428|59|2|0|1|0.34|1699.54
75464|81|1|0|1|1.22|3666.43
75702|17|1|0|1|3.52|9097.65
75832|87|2|0|0|0.12|844.15
76117|87|1|0|0|1.08|5517.9
76134|26|2|0|1|1.21|9080.18
76361|59|2|0|1|0.45|3640.73
76459|15|2|0|1|2.39|21140.08
76459|17|1|0|1|0.97|7930.41
76459|26|2|0|1|7.54|73043.88
76459|52|2|0|1|8.52|83905.13
76476|17|1|0|1|0.71|3183.56
76588|32|2|0|1|6.83|21323.47
76588|59|2|0|1|1.33|11251.97
76698|17|1|0|1|0.52|1962.85
76949|32|2|0|1|0.43|3186.44
76977|81|2|0|1|0.94|8546.8
77069|59|1|0|1|2.33|3873.45
77330|81|2|0|1|1.76|14431.56
77440|59|1|0|1|0.47|2582.75
77527|52|2|0|1|1.12|8562.33
77614|59|2|0|1|0.46|1474.78
77616|17|1|0|1|0.62|1433.12
77661|32|2|0|1|1.29|1064.29
77844|59|2|0|1|1.08|5440.3
77867|81|2|0|1|1.03|4525.79
77867|87|2|0|0|3.22|39787.63
77964|87|1|0|0|0.31|1956.27
77984|15|2|0|1|0.64|4325.99
77984|59|2|0|1|1.78|1924.55
77984|81|2|0|1|1.59|3452.0
78210|59|2|0|1|5.62|18283.22
78229|68|1|0|0|1.16|8462.85
78273|94|2|0|0|1.78|8981.48
78281|94|2|0|0|3.82|32062.16
78460|81|2|0|1|4.54|38253.47
78565|8|2|0|0|1.06|3100.9
78846|15|2|0|1|0.7|4856.58
78846|59|2|0|1|1.78|2116.5
78863|17|2|0|1|2.01|5581.41
79247|32|2|0|1|3.41|32853.39
79247|59|2|0|1|1.48|14036.79
79253|17|1|0|1|0.03|237.43
79550|15|2|0|1|2.54|13951.98
79653|59|1|0|1|3.16|14638.68
79722|52|2|0|1|0.36|1769.18
79796|94|2|0|0|3.0|16920.13
79903|23|2|0|1|1.02|5426.8
80170|32|2|0|1|2.16|5443.71
80170|59|2|0|1|1.87|6237.7
80461|59|1|0|1|0.4|867.98
80479|52|2|0|1|5.64|19424.77
80506|40|2|0|1|1.79|8987.17
80600|52|1|0|1|0.89|1851.17
80627|8|2|0|0|3.0|26637.1
80627|9|2|0|0|11.16|47026.51
80627|43|2|0|0|4.24|15522.98
80627|62|2|0|0|1.8|5499.7
80886|17|2|0|1|0.19|1146.62
80942|17|2|0|1|3.92|15011.65
81034|17|1|0|1|3.07|9142.5
81034|68|1|0|0|4.89|10915.55
81034|92|1|0|0|3.51|5499.14
81093|17|1|0|1|0.7|3418.34
81554|32|2|0|1|0.47|4334.22
81717|17|1|0|1|0.26|1493.53
82023|43|2|0|0|6.51|19523.8
82727|17|1|0|1|0.98|3433.78
82928|15|2|0|1|3.78|22035.72
82939|68|1|0|0|0.76|3695.08
83256|59|2|0|1|2.26|13264.88
83458|10|2|0|1|1.81|12564.24
83458|26|2|0|1|1.02|8132.52
83472|17|1|0|1|7.42|34787.3
83472|59|1|0|1|16.46|41839.82
83472|81|1|0|1|8.0|33091.08
84051|15|2|0|1|4.1|15673.82
84051|23|2|0|1|3.8|37662.01
84051|59|2|0|1|3.0|14423.31
84174|15|2|0|1|2.74|16044.0
84174|32|2|0|1|2.63|16249.43
84174|40|2|0|1|3.06|17422.4
84183|59|2|0|1|0.66|3878.17
84287|59|1|0|1|0.4|1276.58
84380|17|1|0|1|0.12|434.52
84413|94|2|0|0|1.36|9509.29
84482|81|1|0|1|4.96|28218.94
84518|32|2|0|1|0.36|3872.01
84613|59|1|0|1|5.51|19240.14
84613|81|1|0|1|1.16|9106.03
84689|92|1|0|0|1.14|2299.07
84804|17|2|0|1|1.66|6388.08
84804|32|2|0|1|17.18|113362.42
84904|32|2|0|1|1.02|5606.89
84948|68|1|0|0|2.34|4956.79
85001|15|2|0|1|0.78|4899.46
85201|17|1|0|1|0.16|497.58
85203|59|2|0|1|0.82|2206.92
85407|59|1|0|1|0.6|2040.81
85414|59|2|0|1|2.55|14792.5
85515|15|2|0|1|1.87|15456.44
85546|23|2|0|1|7.13|31695.07
85548|26|2|0|1|3.63|26072.05
85548|32|2|0|1|1.61|8801.79
85548|40|2|0|1|1.03|4425.57
85756|59|1|0|1|3.39|4078.2
85840|81|1|0|1|1.4|6519.37
85840|87|2|0|0|1.85|18747.44
85855|59|2|0|1|0.95|5073.28
85924|52|2|0|1|0.42|3099.82
85950|9|2|0|0|2.17|9265.59
85950|94|2|0|0|0.66|1427.56
85952|87|2|0|0|0.53|3124.08
85984|32|2|0|1|4.37|26971.46
85984|59|2|0|1|4.6|19933.32
86182|84|2|0|0|0.18|1712.28
86229|59|2|0|1|0.12|1155.82
86237|17|1|0|1|0.17|544.17
86267|52|2|0|1|0.44|1478.26
86271|40|2|0|1|0.6|2086.23
86271|59|1|0|1|1.0|1489.53
86271|59|2|0|1|1.0|2098.24
86271|87|2|0|0|1.41|11002.1
86542|59|1|0|1|0.61|2697.17
86582|17|1|0|1|8.88|46393.97
86582|59|1|0|1|3.56|5489.77
86743|26|2|0|1|1.77|11942.03
86749|52|2|0|1|1.55|6798.0
86767|94|2|0|0|0.63|7331.94
86901|52|2|0|1|1.27|6053.98
86916|40|2|0|1|4.65|44109.01
87125|17|2|0|1|0.43|2208.14
87125|32|2|0|1|0.24|1785.81
87201|59|1|0|1|0.42|4786.27
87207|59|2|0|1|0.33|1525.76
87293|32|2|0|1|2.73|27586.14
87293|59|2|0|1|1.2|14134.99
87434|15|2|0|1|2.43|14882.3
87539|59|2|0|1|0.32|2222.64
87552|9|2|0|0|0.77|1767.24
87664|59|1|0|1|2.09|2228.65
87873|32|2|0|1|1.37|11149.52
87873|59|1|0|1|5.96|14462.01
87873|59|2|0|1|5.96|18019.04
87878|15|2|0|1|6.98|27686.64
88023|9|2|0|0|0.26|1793.54
88040|17|1|0|1|3.28|13523.4
88040|92|1|0|0|0.5|3397.83
88205|87|1|0|0|0.53|3512.47
88517|87|1|0|0|0.94|9645.45
88525|23|2|0|1|2.06|8786.7
88691|17|2|0|1|2.45|14236.25
88841|52|1|0|1|0.81|3526.97
88928|40|2|0|1|4.57|52795.8
88928|52|2|0|1|1.61|16047.72
89417|23|2|0|1|2.98|16480.71
89417|32|2|0|1|1.3|11692.75
89417|59|2|0|1|3.96|31433.94
89430|15|2|0|1|0.78|3080.23
89440|26|2|0|1|4.5|26752.83
89440|40|2|0|1|2.16|14142.33
89602|32|2|0|1|4.35|13764.84
89768|52|2|0|1|2.53|6395.02
89835|17|1|0|1|0.19|266.39
89842|17|1|0|1|0.21|1609.65
90076|15|2|0|1|0.19|1659.17
90202|9|2|0|0|1.94|5487.84
90227|17|1|0|1|1.66|1901.31
90537|59|2|0|1|0.47|3621.51
90597|59|1|0|1|1.93|8763.76
90901|59|2|0|1|7.24|38826.18
90980|9|2|0|0|0.68|3207.73
91094|59|1|0|1|0.93|7440.98
91148|23|2|0|1|2.42|16308.49
91148|32|2|0|1|1.58|11091.98
91178|59|1|0|1|0.28|1726.0
91179|9|2|0|0|2.0|6537.2
91179|17|2|0|1|1.12|7786.85
91249|40|2|0|1|1.42|12472.9
91435|59|1|0|1|0.09|336.43
91517|59|2|0|1|0.14|699.23
91543|40|2|0|1|0.27|1817.58
91752|32|2|0|1|1.02|5777.85
91794|23|2|0|1|0.78|3891.47
91845|38|2|0|0|0.69|5384.4
91975|15|2|0|1|0.26|1350.55
92013|87|2|0|0|5.13|42420.48
92023|8|2|0|0|2.36|14873.88
92027|59|1|0|1|0.43|3596.53
92099|40|2|0|1|0.84|3715.81
92218|68|1|0|0|1.7|5109.02
92218|94|2|0|0|2.11|5823.81
92490|32|2|0|1|1.0|5684.99
92531|59|1|0|1|0.82|2998.65
92531|59|2|0|1|0.82|3962.46
92556|15|2|0|1|1.69|13954.69
92556|32|2|0|1|1.26|8752.98
92583|17|1|0|1|1.56|2162.49
92583|43|2|0|0|2.29|16081.14
92583|68|1|0|0|1.8|5045.75
92583|84|2|0|0|1.28|4506.07
92583|87|1|0|0|2.0|4528.6
92853|17|1|0|1|0.51|818.81
92933|17|1|0|1|0.2|965.75
93168|59|1|0|1|1.23|4838.42
93182|40|2|0|1|0.77|4707.27
93228|17|1|0|1|0.47|3118.36
93417|59|2|0|1|1.47|13477.29
93435|17|1|0|1|2.13|7523.32
93435|26|2|0|1|0.88|4901.23
93498|59|1|0|1|5.03|40864.97
93510|92|1|0|0|0.08|183.74
93538|17|1|0|1|3.95|8438.92
93538|59|1|0|1|3.23|7596.74
93922|59|2|0|1|3.14|28462.29
93922|87|2|0|0|4.91|49595.75
93970|59|2|0|1|1.12|5443.34
94033|52|2|0|1|2.05|12845.95
94181|81|2|0|1|2.79|31829.25
94181|84|2|0|0|0.56|4680.47
94553|32|2|0|1|3.4|24431.95
94553|59|2|0|1|3.26|24059.66
94554|94|2|0|0|2.34|15916.01
94589|59|2|0|1|0.21|1085.16
94886|32|2|0|1|3.57|32663.3
94968|32|2|0|1|2.14|15450.54
95008|17|1|0|1|0.54|3618.87
95011|15|2|0|1|0.14|1175.31
95018|59|2|0|1|0.47|1459.4
95287|40|2|0|1|1.75|13942.41
95311|15|2|0|1|0.79|3392.11
95319|32|2|0|1|1.0|8622.39
95372|52|1|0|1|1.12|5058.23
95396|68|1|0|0|1.45|5044.63
95476|17|2|0|1|4.07|27419.52
95476|59|2|0|1|2.04|11994.68
95476|68|1|0|0|2.71|5658.8
95476|81|2|0|1|1.91|18346.08
95601|87|1|0|0|1.19|3526.88
95661|59|1|0|1|0.61|2449.74
95678|17|1|0|1|9.52|58141.15
95678|52|2|0|1|4.02|42725.05
95678|59|1|0|1|20.82|46723.27
95678|94|2|0|0|9.74|53715.43
95961|17|1|0|1|0.41|1605.53
95974|81|2|0|1|0.37|1762.09
96004|17|1|0|1|0.85|1790.38
96038|17|1|0|1|0.31|2426.65
96379|87|1|0|0|0.69|4487.05
96414|17|1|0|1|0.33|1994.25
96832|59|2|0|1|0.42|2366.75
96847|17|1|0|1|2.06|1559.1
96975|23|2|0|1|2.02|11831.95
97172|59|2|0|1|2.7|5513.78
97437|38|2|0|0|3.53|19322.98
97437|59|1|0|1|0.78|5372.94
97574|59|2|0|1|2.72|14141.15
97661|68|1|0|0|3.52|5889.99
97695|52|1|0|1|0.42|2558.48
97861|59|1|0|1|1.75|2563.15
97942|68|1|0|0|2.58|2785.43
97942|81|1|0|1|0.19|653.22
97945|59|1|0|1|0.41|2623.55
98118|17|2|0|1|0.83|3775.18
98118|52|2|0|1|2.18|10110.07
98118|59|2|0|1|0.88|2943.77
98140|26|2|0|1|3.56|27969.49
98140|59|2|0|1|4.59|25806.94
98248|87|1|0|0|0.52|3587.8
98265|32|2|0|1|1.41|14843.48
98346|40|2|0|1|0.65|4624.71
98490|59|1|0|1|0.41|3640.26
98571|17|1|0|1|0.25|435.84
98646|9|2|0|0|3.23|12578.25
98747|9|2|0|0|3.32|13505.26
98747|59|2|0|1|2.11|10467.62
98814|32|2|0|1|3.33|16670.11
98814|40|2|0|1|2.77|7500.29
98825|94|2|0|0|2.45|14171.21
98871|52|2|0|1|0.24|1215.44
98995|17|1|0|1|0.34|1365.58
98995|68|1|0|0|0.57|2855.36
99108|52|2|0|1|1.61|5619.73
99146|17|2|0|1|0.83|4487.12
99282|59|2|0|1|1.62|8872.66
99377|52|2|0|1|0.65|3088.96
99693|81|1|0|1|6.34|31253.14
99793|52|2|0|1|0.13|1061.9
99793|87|2|0|0|0.02|578.53
